,artist,title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
186,Two Door Cinema Club,I Can Talk,0.474,0.752,9.0,-4.754,0.0,0.192,3.64e-05,0.159,0.532,0.676,163.058,177427.0,4.0
187,Two Door Cinema Club,Changing Of The Seasons,0.535,0.881,2.0,-4.419,1.0,0.156,4.71e-05,0.000411,0.11,0.621,129.975,222880.0,4.0
188,Two Door Cinema Club,Golden Veins,0.451,0.872,6.0,-3.237,1.0,0.0745,0.0131,0.0,0.149,0.453,120.032,255813.0,4.0
189,Two Door Cinema Club,Someday,0.485,0.913,9.0,-4.614,0.0,0.0351,8.84e-06,0.664,0.199,0.665,144.02,223120.0,4.0
190,Two Door Cinema Club,Sleep Alone,0.534,0.755,0.0,-4.943,1.0,0.043,0.000102,0.00226,0.0927,0.519,148.008,236440.0,4.0
191,Two Door Cinema Club,Spring,0.641,0.768,0.0,-6.274,1.0,0.0354,0.00949,0.119,0.115,0.525,125.962,204320.0,4.0
192,Two Door Cinema Club,Pyramid,0.607,0.737,0.0,-6.627,1.0,0.0356,0.000685,0.051,0.0985,0.368,141.345,189600.0,4.0
193,Phoenix,If I Ever Feel Better,0.755,0.553,6.0,-9.449,0.0,0.107,0.0492,0.00607,0.0646,0.836,119.7,266600.0,4.0
194,Phoenix,1901,0.604,0.825,0.0,-5.373,1.0,0.0429,0.0564,5.8e-05,0.192,0.707,144.085,193107.0,4.0
195,Phoenix,Lasso,0.646,0.652,11.0,-6.95,1.0,0.0343,0.0243,0.000369,0.118,0.949,150.942,167840.0,4.0
196,Phoenix,Armistice,0.579,0.799,9.0,-6.769,0.0,0.0315,0.0377,3.42e-05,0.0862,0.634,149.964,185107.0,4.0
197,Arctic Monkeys,Do I Wanna Know?,0.548,0.532,5.0,-7.596,1.0,0.0323,0.186,0.000263,0.217,0.405,85.03,272394.0,4.0
198,Arctic Monkeys,Why'd You Only Call Me When You're High?,0.691,0.631,2.0,-6.478,1.0,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,161124.0,4.0
199,Arctic Monkeys,R U Mine?,0.288,0.758,6.0,-5.692,0.0,0.0371,0.00616,0.0,0.303,0.619,97.094,201726.0,4.0
200,Arctic Monkeys,Arabella,0.579,0.558,2.0,-6.986,1.0,0.0895,0.0202,1.26e-06,0.212,0.506,179.949,207357.0,4.0
201,Arctic Monkeys,Snap Out Of It,0.728,0.638,5.0,-6.455,0.0,0.0336,0.249,0.0,0.116,0.872,130.014,193030.0,4.0
202,Arctic Monkeys,Knee Socks,0.665,0.542,11.0,-8.323,0.0,0.033,0.123,0.00291,0.342,0.587,97.975,257563.0,4.0
203,Arctic Monkeys,I Wanna Be Yours,0.464,0.417,0.0,-9.345,0.0,0.0256,0.136,0.022,0.0974,0.479,67.528,183956.0,4.0
204,Arctic Monkeys,Brick By Brick,0.285,0.807,2.0,-4.741,1.0,0.0528,0.00123,0.00368,0.317,0.542,132.206,179907.0,4.0
205,Arctic Monkeys,Crying Lightning,0.509,0.895,4.0,-4.488,0.0,0.0511,0.0165,0.000356,0.256,0.61,106.814,223160.0,4.0
206,Arctic Monkeys,Fluorescent Adolescent,0.646,0.813,6.0,-5.29,0.0,0.0288,0.00178,2.26e-05,0.144,0.821,112.115,173493.0,4.0
207,Arctic Monkeys,Old Yellow Bricks,0.663,0.839,0.0,-4.453,1.0,0.0695,0.000185,4.65e-06,0.0808,0.75,135.155,187133.0,4.0
208,Arctic Monkeys,505,0.52,0.852,0.0,-5.866,1.0,0.0543,0.00237,5.79e-05,0.0733,0.234,140.267,253587.0,4.0
209,Arctic Monkeys,Stop The World I Wanna Get Off With You,0.661,0.73,6.0,-6.779,0.0,0.0574,0.0537,3.44e-05,0.14,0.53,95.027,191040.0,4.0
210,Falling In Reverse,The Drug In Me Is You,0.548,0.855,3.0,-3.266,1.0,0.151,0.0149,0.0,0.127,0.644,145.133,218787.0,4.0
211,Falling In Reverse,Raised By Wolves,0.368,0.871,2.0,-3.395,0.0,0.106,0.0346,0.0,0.0599,0.527,84.585,204693.0,4.0
212,Falling In Reverse,Pick Up The Phone,0.445,0.885,2.0,-3.475,0.0,0.236,0.0294,0.0,0.673,0.504,105.533,277627.0,4.0
213,Falling In Reverse,Caught Like A Fly,0.332,0.78,10.0,-4.481,0.0,0.0609,0.0313,0.0,0.329,0.514,185.132,276827.0,3.0
214,Falling In Reverse,I'm Not A Vampire,0.235,0.965,2.0,-2.882,0.0,0.28,0.00887,0.0,0.0448,0.322,185.278,231840.0,4.0
215,Falling In Reverse,It's Over When It's Over,0.561,0.984,2.0,-2.626,0.0,0.0636,0.0536,0.0,0.176,0.584,146.036,233967.0,4.0
216,Falling In Reverse,Game Over,0.702,0.721,5.0,-3.024,1.0,0.13,0.0209,0.0,0.0571,0.783,106.029,188526.0,4.0
217,Falling In Reverse,Fashionably Late,0.675,0.97,8.0,-2.164,1.0,0.0613,0.00777,0.0,0.331,0.568,106.973,213371.0,4.0
218,Twenty One Pilots,Heavydirtysoul,0.613,0.873,7.0,-6.376,0.0,0.0449,0.00397,0.00111,0.367,0.392,129.989,234813.0,4.0
219,Twenty One Pilots,Stressed Out,0.734,0.637,4.0,-5.677,0.0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,202333.0,4.0
220,Twenty One Pilots,Ride,0.645,0.713,6.0,-5.355,1.0,0.0393,0.00835,0.0,0.113,0.566,74.989,214507.0,4.0
221,Twenty One Pilots,Fairly Local,0.715,0.723,6.0,-5.993,0.0,0.0569,0.0396,8.57e-05,0.084,0.479,114.985,207160.0,4.0
222,Twenty One Pilots,Tear in My Heart,0.655,0.632,2.0,-4.802,1.0,0.0489,0.0189,0.0,0.0722,0.447,120.113,188493.0,4.0
223,Twenty One Pilots,Lane Boy,0.616,0.811,7.0,-4.804,1.0,0.0626,0.0573,1.57e-05,0.0566,0.913,159.929,253093.0,4.0
224,Twenty One Pilots,The Judge,0.423,0.797,0.0,-4.659,1.0,0.124,0.177,0.0,0.137,0.592,82.617,297760.0,4.0
225,Twenty One Pilots,Doubt,0.719,0.645,2.0,-6.141,0.0,0.0358,0.121,0.00316,0.362,0.69,123.02,191493.0,4.0
226,Twenty One Pilots,Polarize,0.597,0.666,6.0,-6.365,0.0,0.0418,0.122,0.00302,0.1,0.626,164.992,226787.0,4.0
227,Twenty One Pilots,Message Man,0.715,0.838,2.0,-6.077,0.0,0.118,0.0897,0.0,0.15,0.497,120.007,240080.0,4.0
228,Twenty One Pilots,Hometown,0.683,0.753,2.0,-5.564,0.0,0.0317,0.0577,0.00208,0.357,0.389,120.03,234947.0,4.0
229,Twenty One Pilots,Goner,0.565,0.437,6.0,-7.68,0.0,0.0403,0.194,7.14e-06,0.0656,0.217,96.132,236733.0,3.0
230,Twenty One Pilots,Ode to Sleep,0.446,0.76,7.0,-3.608,1.0,0.0453,0.00891,0.000108,0.232,0.512,150.033,308388.0,4.0
231,Twenty One Pilots,Holding on to You,0.608,0.776,11.0,-3.635,1.0,0.0511,0.241,0.0,0.0713,0.814,89.996,263733.0,4.0
232,Twenty One Pilots,Migraine,0.69,0.678,0.0,-6.52,1.0,0.154,0.11,0.0,0.246,0.409,173.995,239015.0,4.0
233,Twenty One Pilots,House of Gold,0.68,0.693,0.0,-7.234,1.0,0.0435,0.445,0.0,0.208,0.851,114.948,163880.0,4.0
234,Twenty One Pilots,Car Radio,0.766,0.519,9.0,-7.355,0.0,0.0366,0.098,0.0,0.0855,0.612,129.972,267720.0,4.0
235,Twenty One Pilots,Semi-Automatic,0.78,0.716,6.0,-4.551,0.0,0.0439,0.0489,5.92e-06,0.0704,0.362,105.017,253680.0,4.0
236,Twenty One Pilots,Screen,0.718,0.714,0.0,-5.699,1.0,0.0622,0.0963,0.0,0.141,0.84,149.949,229120.0,4.0
237,Twenty One Pilots,The Run and Go,0.798,0.318,10.0,-6.849,0.0,0.0431,0.0437,0.0,0.158,0.425,92.49,229000.0,4.0
238,Twenty One Pilots,Guns for Hands,0.684,0.858,1.0,-4.266,1.0,0.0342,0.00694,0.000167,0.0828,0.518,129.963,273336.0,4.0
239,Twenty One Pilots,Fake You Out,0.84,0.608,6.0,-6.176,1.0,0.0458,0.248,1.25e-06,0.0874,0.727,115.012,231320.0,4.0
240,Twenty One Pilots,Trees,0.584,0.833,6.0,-5.9,1.0,0.041,0.00359,3.44e-05,0.169,0.324,140.013,267387.0,4.0
241,Twenty One Pilots,Truce,0.537,0.0231,7.0,-14.407,1.0,0.0475,0.994,0.0471,0.146,0.342,120.322,142547.0,4.0
242,Neon Trees,Everybody Talks,0.471,0.924,8.0,-3.906,1.0,0.0586,0.00301,0.0,0.313,0.725,154.961,177280.0,4.0
243,Neon Trees,Animal,0.482,0.833,5.0,-5.611,1.0,0.0449,0.000346,0.0,0.365,0.74,148.039,212293.0,4.0
244,Fall Out Boy,"Dance, Dance",0.622,0.961,11.0,-3.198,0.0,0.154,0.00523,0.0,0.0854,0.449,114.452,180267.0,4.0
245,Fall Out Boy,"Sugar, We're Goin Down",0.494,0.842,7.0,-4.784,1.0,0.0843,0.00579,0.0,0.122,0.574,162.011,229093.0,4.0
246,Fall Out Boy,"This Ain't A Scene, It's An Arms Race",0.435,0.887,9.0,-4.07,1.0,0.0636,0.000747,0.0,0.0327,0.408,199.935,212040.0,4.0
247,Fall Out Boy,Thnks fr th Mmrs,0.459,0.891,10.0,-5.057,0.0,0.0623,0.00511,0.0,0.106,0.588,154.837,203507.0,4.0
248,Fall Out Boy,"Dance, Dance",0.61,0.987,7.0,-3.196,1.0,0.0789,0.00982,0.000143,0.807,0.446,114.532,189760.0,4.0
249,Fall Out Boy,The Phoenix,0.562,0.964,4.0,-2.991,0.0,0.072,0.000539,1.57e-06,0.579,0.41,138.063,244960.0,4.0
250,Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),0.558,0.924,9.0,-4.341,0.0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,186827.0,4.0
251,Fall Out Boy,Alone Together,0.552,0.915,4.0,-3.713,1.0,0.0559,0.0013,3.74e-05,0.206,0.606,90.013,203413.0,4.0
252,Fall Out Boy,Where Did The Party Go,0.631,0.891,0.0,-4.202,1.0,0.0998,0.00368,0.00124,0.157,0.677,119.96,243040.0,4.0
253,Fall Out Boy,Young Volcanoes,0.599,0.853,11.0,-3.878,0.0,0.0365,0.00123,0.000504,0.37,0.676,94.997,204507.0,4.0
254,Fall Out Boy,Uma Thurman,0.623,0.962,4.0,-2.616,0.0,0.0895,0.103,0.000174,0.264,0.676,149.963,211573.0,4.0
255,Fall Out Boy,Novocaine,0.536,0.974,2.0,-2.833,1.0,0.0969,0.0065,0.00102,0.357,0.481,135.997,226867.0,4.0
256,Fall Out Boy,Immortals,0.616,0.868,2.0,-3.606,1.0,0.0699,0.00131,1.54e-06,0.671,0.475,108.016,189387.0,4.0
257,Panic! At The Disco,I Write Sins Not Tragedies,0.569,0.83,9.0,-4.106,0.0,0.14,0.0807,0.0,0.114,0.609,170.094,186635.0,4.0
258,Panic! At The Disco,The Ballad of Mona Lisa,0.436,0.893,9.0,-4.18,0.0,0.0556,0.000362,0.0,0.103,0.0794,124.113,226680.0,4.0
259,Panic! At The Disco,Nearly Witches (Ever Since We Met...),0.6,0.614,8.0,-4.688,1.0,0.0885,0.00669,0.0,0.166,0.341,121.965,256467.0,4.0
260,Panic! At The Disco,This Is Gospel,0.572,0.912,7.0,-4.875,1.0,0.0707,0.00155,1.2e-06,0.102,0.606,156.073,187187.0,4.0
261,Panic! At The Disco,Nicotine,0.592,0.891,5.0,-4.766,0.0,0.0522,0.000912,0.000128,0.25,0.571,127.955,186600.0,4.0
262,Panic! At The Disco,Victorious,0.57,0.865,8.0,-4.518,1.0,0.0472,0.00205,0.0,0.404,0.691,110.01,178600.0,4.0
263,Panic! At The Disco,Hallelujah,0.578,0.886,11.0,-4.348,1.0,0.0633,0.011,0.0,0.143,0.615,80.008,180627.0,4.0
264,Panic! At The Disco,Emperor's New Clothes,0.562,0.904,1.0,-4.947,1.0,0.0807,0.00302,0.0,0.0433,0.651,94.481,158667.0,4.0
265,Panic! At The Disco,Girls / Girls / Boys,0.606,0.924,11.0,-4.531,0.0,0.0349,0.00216,3.3e-06,0.24,0.965,144.998,206840.0,4.0
266,The Ready Set,Killer,0.644,0.84,0.0,-6.347,0.0,0.0511,0.153,1.35e-06,0.294,0.935,99.936,183200.0,4.0
267,The Ready Set,A Little More,0.677,0.698,1.0,-6.261,1.0,0.0557,0.394,4.93e-05,0.286,0.879,98.99,170853.0,4.0
268,The Ready Set,Notions,0.629,0.676,6.0,-7.774,1.0,0.034,0.581,0.000106,0.515,0.47,133.951,216387.0,4.0
269,The Ready Set,Stays Four the Same,0.46,0.814,6.0,-4.718,1.0,0.0487,0.0344,0.0,0.12,0.535,174.046,197040.0,4.0
270,The Ready Set,Love Like Woe,0.697,0.775,10.0,-4.106,1.0,0.0636,0.139,0.0,0.0737,0.822,90.015,200453.0,4.0
271,The Ready Set,Bleeding,0.745,0.751,3.0,-4.824,0.0,0.0451,0.0275,0.0,0.102,0.78,123.074,203853.0,4.0
272,Owl City,Shooting Star,0.514,0.873,0.0,-4.939,1.0,0.0528,0.0124,0.0,0.112,0.459,124.018,247347.0,4.0
273,Owl City,Vanilla Twilight,0.582,0.529,11.0,-7.637,1.0,0.0248,0.00961,0.000554,0.113,0.567,166.134,231707.0,4.0
274,Owl City,Fireflies,0.512,0.662,3.0,-6.797,1.0,0.0439,0.0275,0.0,0.118,0.472,180.114,228347.0,4.0
275,Owl City,Hello Seattle,0.618,0.743,5.0,-4.688,0.0,0.0284,0.00219,0.0,0.158,0.74,118.984,167187.0,4.0
276,Owl City,Deer In The Headlights,0.574,0.981,2.0,-3.573,1.0,0.0485,0.0287,0.000468,0.0697,0.95,140.039,180627.0,4.0
277,Owl City,Bird With A Broken Wing,0.642,0.852,1.0,-3.895,1.0,0.0281,0.00705,0.0,0.258,0.765,127.941,235387.0,4.0
278,Owl City,This Isn’t The End,0.664,0.655,7.0,-5.752,1.0,0.0291,0.0173,0.000312,0.15,0.449,128.013,203840.0,5.0
279,Marianas Trench,Haven’t Had Enough,0.781,0.625,2.0,-5.055,1.0,0.0756,0.00604,0.0,0.0724,0.841,120.066,208200.0,4.0
280,Marianas Trench,Ever After,0.233,0.63,6.0,-5.928,1.0,0.0422,0.327,0.0,0.0819,0.159,89.866,394120.0,4.0
281,Marianas Trench,By Now,0.556,0.726,2.0,-5.45,1.0,0.0394,0.00497,0.0,0.406,0.244,86.039,254547.0,4.0
282,Marianas Trench,Desperate Measures,0.617,0.837,4.0,-5.291,1.0,0.0535,0.108,0.0,0.375,0.642,126.047,228587.0,4.0
283,Marianas Trench,Toy Soldiers,0.416,0.809,0.0,-5.478,1.0,0.113,0.0951,0.0,0.583,0.598,120.006,250907.0,4.0
284,Marianas Trench,B-Team,0.7,0.659,0.0,-6.39,1.0,0.091,0.0884,0.0,0.0968,0.514,122.035,231907.0,4.0
285,Marianas Trench,So Soon,0.393,0.337,2.0,-10.099,1.0,0.0304,0.876,0.0,0.088,0.154,89.898,350480.0,4.0
286,Marianas Trench,All To Myself,0.656,0.84,6.0,-3.581,1.0,0.0362,0.0013,0.0,0.14,0.651,126.012,190600.0,4.0
287,Marianas Trench,Celebrity Status,0.623,0.938,4.0,-2.81,1.0,0.131,0.0141,0.0,0.195,0.903,163.929,185787.0,4.0
288,Tilian,Up in the Air,0.485,0.882,7.0,-3.693,1.0,0.035,0.0329,0.0,0.381,0.58,75.989,208161.0,4.0
289,Tilian,Now or Never (feat. Tyler Carter),0.401,0.906,4.0,-3.655,0.0,0.0341,0.0824,0.000884,0.331,0.351,95.218,219672.0,4.0
290,Tilian,Waste My Time,0.549,0.944,7.0,-2.805,1.0,0.0344,0.0311,3.55e-05,0.284,0.919,120.014,233684.0,4.0
291,Tilian,Chemicals,0.576,0.948,11.0,-3.225,0.0,0.0659,0.0605,0.0,0.494,0.703,128.003,216265.0,4.0
292,Tilian,Ghost,0.55,0.84,4.0,-5.532,1.0,0.0346,0.436,7.43e-05,0.395,0.845,111.134,222033.0,4.0
293,Tilian,Alive,0.497,0.893,0.0,-4.889,1.0,0.0512,0.0256,0.0,0.116,0.518,114.02,210580.0,4.0
294,Tilian,Take Some Time,0.624,0.791,0.0,-6.314,1.0,0.0494,0.0711,0.0,0.111,0.278,99.966,235243.0,4.0
295,Tilian,Satellite,0.459,0.675,7.0,-6.817,1.0,0.0349,0.159,0.0,0.149,0.355,150.06,202524.0,4.0
296,Tilian,Hold Me Down,0.517,0.752,11.0,-5.803,1.0,0.11,0.0912,0.0,0.14,0.745,171.99,163531.0,4.0
297,STARSET,Down With the Fallen,0.317,0.907,10.0,-5.284,0.0,0.139,0.000215,0.0,0.839,0.247,175.816,257577.0,3.0
298,STARSET,Halo,0.377,0.963,1.0,-3.369,0.0,0.0785,0.000104,0.0,0.376,0.325,151.925,225798.0,4.0
299,STARSET,Telescope,0.4,0.758,0.0,-7.062,1.0,0.0468,0.00372,0.0818,0.221,0.164,128.262,331191.0,4.0
300,STARSET,My Demons,0.274,0.652,5.0,-6.196,0.0,0.0625,0.00768,6.42e-05,0.108,0.1,173.009,288036.0,4.0
301,STARSET,Antigravity,0.234,0.868,9.0,-6.112,0.0,0.083,0.000704,8.97e-05,0.156,0.235,136.017,369343.0,4.0
302,STARSET,Dark On Me,0.39,0.582,0.0,-6.977,1.0,0.0416,0.0279,0.000372,0.136,0.0918,79.919,338225.0,4.0
303,STARSET,Let It Die,0.483,0.865,3.0,-4.626,0.0,0.051,0.00339,0.0,0.675,0.208,125.985,272215.0,4.0
304,STARSET,The Future Is Now,0.303,0.848,1.0,-6.524,1.0,0.0511,0.00694,0.000181,0.38,0.119,110.291,285699.0,4.0
305,STARSET,Point of No Return,0.402,0.941,7.0,-3.175,0.0,0.0918,0.00194,0.0,0.802,0.176,139.68,219920.0,4.0
306,STARSET,Rise and Fall,0.222,0.78,6.0,-7.673,0.0,0.0806,0.0539,0.00157,0.105,0.061,126.079,354134.0,4.0
307,STARSET,Carnivore,0.328,0.635,4.0,-6.772,1.0,0.0786,0.002,1.84e-05,0.108,0.0484,74.965,262689.0,4.0
308,Set It Off,Nightmare,0.441,0.955,8.0,-3.222,0.0,0.161,0.00239,0.0,0.328,0.709,170.036,201213.0,4.0
309,Set It Off,Kill the Lights,0.513,0.894,1.0,-3.587,0.0,0.0711,0.0761,0.0,0.0406,0.827,159.944,168720.0,4.0
310,Set It Off,Why Worry,0.667,0.908,1.0,-5.004,0.0,0.0514,0.0376,0.0,0.145,0.656,105.011,199253.0,4.0
311,Set It Off,Wolf in Sheep's Clothing (feat. William Beckett),0.445,0.907,11.0,-3.894,0.0,0.0773,0.00161,0.0,0.403,0.71,165.069,187880.0,4.0
312,Set It Off,Ancient History,0.579,0.926,11.0,-5.167,0.0,0.0763,0.00277,0.0,0.0383,0.515,137.965,193453.0,4.0
313,Shinedown,If You Only Knew,0.449,0.956,9.0,-4.011,0.0,0.0398,0.000347,0.0,0.325,0.321,97.011,226640.0,4.0
314,Shinedown,Save Me,0.524,0.816,11.0,-3.49,0.0,0.0308,0.00044,0.0,0.0777,0.252,116.026,213933.0,4.0
315,Flyleaf,All Around Me,0.479,0.884,9.0,-4.762,1.0,0.0483,0.0338,0.0,0.0802,0.452,146.922,198467.0,4.0
316,Flyleaf,Fully Alive,0.454,0.947,5.0,-4.085,1.0,0.0841,0.0187,0.0,0.346,0.591,149.076,154133.0,4.0
317,Flyleaf,Cassie,0.387,0.966,2.0,-4.316,1.0,0.366,0.00173,0.0,0.516,0.344,167.938,177933.0,4.0
318,Flyleaf,Sorrow,0.478,0.83,2.0,-3.562,0.0,0.0384,0.0149,0.0,0.333,0.354,140.355,165973.0,3.0
319,Flyleaf,I'm So Sick,0.434,0.961,2.0,-4.247,1.0,0.0974,8.45e-05,2.88e-06,0.0938,0.274,153.969,176160.0,4.0
320,Of Mice & Men,Let Live,0.386,0.974,8.0,-2.539,1.0,0.092,4.87e-05,7.03e-05,0.434,0.146,82.545,256600.0,4.0
321,Of Mice & Men,Product Of A Murderer,0.486,0.937,5.0,-3.001,0.0,0.0845,8.09e-05,4.33e-05,0.0352,0.315,129.99,232613.0,4.0
322,Of Mice & Men,When You Can't Sleep At Night,0.58,0.376,7.0,-7.012,1.0,0.0252,0.784,0.000659,0.118,0.0872,104.996,212027.0,4.0
323,Of Mice & Men,I'm A Monster,0.473,0.924,1.0,-2.585,1.0,0.084,2.89e-05,0.000229,0.249,0.331,119.961,119333.0,4.0
324,Of Mice & Men,Bones Exposed,0.467,0.942,5.0,-4.117,1.0,0.055,2.95e-05,0.000562,0.47,0.223,139.952,255693.0,4.0
325,My Chemical Romance,Welcome to the Black Parade,0.217,0.905,2.0,-4.103,1.0,0.0752,0.000289,0.00011,0.222,0.236,96.95,311107.0,4.0
326,My Chemical Romance,Teenagers,0.463,0.857,4.0,-3.063,1.0,0.0632,0.0506,0.0,0.184,0.856,111.647,161920.0,4.0
327,My Chemical Romance,Famous Last Words,0.467,0.883,2.0,-3.679,0.0,0.106,0.000321,0.000152,0.125,0.309,122.252,299227.0,4.0
328,My Chemical Romance,Mama,0.236,0.799,4.0,-5.167,0.0,0.0939,0.0136,0.0,0.0948,0.303,208.951,279027.0,4.0
329,My Chemical Romance,"Give 'Em Hell, Kid",0.252,0.993,4.0,-3.079,0.0,0.16,0.0234,0.0,0.228,0.118,183.773,138840.0,4.0
330,The Killers,Mr. Brightside,0.356,0.924,1.0,-3.74,1.0,0.0808,0.00101,0.0,0.0953,0.232,148.017,222587.0,4.0
331,The Killers,Somebody Told Me,0.509,0.987,10.0,-3.198,0.0,0.0886,8.05e-05,0.000928,0.119,0.647,138.039,197160.0,4.0
332,Mayday Parade,Stay,0.516,0.877,1.0,-3.52,1.0,0.0435,0.00212,0.0,0.329,0.235,111.968,214587.0,4.0
333,Mayday Parade,Terrible Things - EP Version,0.285,0.371,1.0,-6.833,1.0,0.0295,0.698,0.00392,0.104,0.372,154.989,238076.0,3.0
334,Mayday Parade,Somebody That I Used To Know (feat. Vic Fuentes),0.461,0.942,3.0,-4.583,1.0,0.0953,0.0038,6.45e-06,0.149,0.504,135.991,205320.0,4.0
335,Mayday Parade,Jersey,0.384,0.886,10.0,-3.707,0.0,0.0852,0.000187,0.0,0.468,0.339,162.029,209907.0,4.0
336,Mayday Parade,When I Get Home You're So Dead (New Version),0.447,0.794,9.0,-3.604,0.0,0.0469,2.14e-05,0.0,0.242,0.673,145.997,193893.0,4.0
337,Mayday Parade,Kids in Love,0.512,0.963,3.0,-2.726,1.0,0.0583,0.000917,0.0,0.308,0.72,135.027,216600.0,4.0
338,Mayday Parade,Everything's an Illusion,0.357,0.832,9.0,-3.199,1.0,0.0408,0.00467,0.0,0.284,0.382,177.82,207907.0,4.0
339,Mayday Parade,"If You Can't Live Without Me, Why Aren't You Dead Yet?",0.397,0.974,1.0,-3.149,1.0,0.325,0.000137,0.0,0.255,0.357,164.759,218133.0,4.0
340,Mayday Parade,When I Grow Up (The Pussycat Dolls cover),0.534,0.796,1.0,-5.227,0.0,0.0393,0.00496,0.0,0.0552,0.204,118.483,218880.0,4.0
341,Mayday Parade,Miserable At Best,0.499,0.361,2.0,-10.771,1.0,0.0299,0.568,0.0,0.0991,0.422,134.894,316920.0,4.0
342,Mayday Parade,Anywhere but Here,0.414,0.946,4.0,-3.419,1.0,0.0856,0.00135,0.0,0.278,0.42,165.015,190640.0,4.0
343,Mayday Parade,"If You Wanted A Song Written About You, All You Had To Do Was Ask",0.513,0.725,2.0,-3.33,1.0,0.0312,3.12e-05,0.0,0.119,0.328,99.556,244587.0,4.0
344,A Day To Remember,If It Means a Lot to You,0.584,0.536,10.0,-8.158,1.0,0.0279,0.112,0.0,0.456,0.44,126.996,243227.0,4.0
345,A Day To Remember,All I Want,0.342,0.981,2.0,-3.228,0.0,0.14,2.53e-05,0.0,0.343,0.207,160.083,202640.0,4.0
346,A Day To Remember,All Signs Point to Lauderdale,0.42,0.983,10.0,-3.437,1.0,0.113,0.000263,0.0,0.114,0.513,149.958,197200.0,4.0
347,A Day To Remember,Better Off This Way,0.379,0.965,4.0,-3.442,1.0,0.0975,9.33e-05,0.0,0.371,0.565,160.057,206360.0,4.0
348,A Day To Remember,Since U Been Gone,0.625,0.951,3.0,-5.209,1.0,0.0494,0.00497,0.0,0.106,0.721,128.01,198267.0,4.0
349,A Day To Remember,"I'm Made of Wax, Larry, What Are You Made Of?",0.241,0.97,10.0,-4.246,0.0,0.104,7.35e-05,0.0,0.904,0.621,159.93,180840.0,4.0
350,A Day To Remember,This Is the House That Doubt Built,0.285,0.946,11.0,-3.874,0.0,0.0843,0.000505,0.0,0.0826,0.2,182.882,210333.0,3.0
351,A Day To Remember,You Had Me At Hello,0.328,0.63,2.0,-9.991,1.0,0.0311,0.467,9.72e-05,0.539,0.423,169.848,269000.0,4.0
352,A Day To Remember,Over My Head (Cable Car),0.55,0.928,0.0,-5.13,1.0,0.0625,0.000329,1.35e-06,0.0981,0.515,130.021,211187.0,4.0
353,Sleeping With Sirens,If You Can't Hang,0.397,0.975,2.0,-3.532,0.0,0.365,0.00152,0.0,0.118,0.451,192.021,250240.0,4.0
354,Sleeping With Sirens,Scene Two - Roger Rabbit,0.693,0.562,0.0,-7.323,1.0,0.0379,0.195,0.0,0.123,0.183,123.979,197947.0,4.0
355,Sleeping With Sirens,"If I'm James Dean, You're Audrey Hepburn",0.425,0.936,8.0,-5.52,0.0,0.0829,2.1e-05,0.0,0.926,0.417,158.046,219107.0,4.0
356,Sleeping With Sirens,Scene Five - With Ears To See and Eyes To Hear,0.594,0.571,1.0,-6.349,0.0,0.0371,0.149,0.0,0.188,0.186,77.061,227573.0,4.0
357,Sleeping With Sirens,Scene Three - Stomach Tied In Knots,0.639,0.435,9.0,-8.328,1.0,0.0494,0.433,0.0,0.11,0.613,110.061,209573.0,4.0
358,Sleeping With Sirens,A Trophy Fathers Trophy Son,0.186,0.952,4.0,-3.401,0.0,0.196,0.0025,0.0,0.544,0.339,177.943,222853.0,3.0
359,Sleeping With Sirens,Scene Four - Don't You Ever Forget About Me,0.493,0.684,2.0,-5.694,1.0,0.0351,0.0131,0.0,0.154,0.364,164.946,204867.0,4.0
360,Sleeping With Sirens,F**K You,0.461,0.954,1.0,-3.456,0.0,0.102,0.00121,0.0,0.209,0.472,136.027,213147.0,4.0
361,Sleeping With Sirens,Congratulations (feat. Matty Mullins),0.579,0.827,10.0,-3.92,0.0,0.102,0.00512,0.0,0.0702,0.357,110.006,278987.0,4.0
362,Sleeping With Sirens,The Bomb Dot Com V2.0,0.41,0.959,7.0,-4.88,1.0,0.0823,4.25e-06,2.03e-06,0.359,0.523,165.038,211720.0,4.0
363,Sleeping With Sirens,Who Are You Now,0.466,0.929,10.0,-3.9,1.0,0.0575,0.000446,0.0,0.0656,0.408,171.948,257413.0,4.0
364,Sleeping With Sirens,Feel,0.422,0.95,4.0,-3.126,1.0,0.0521,0.000884,0.000313,0.106,0.148,94.976,277027.0,4.0
365,Sleeping With Sirens,All My Heart,0.627,0.376,0.0,-6.498,1.0,0.026,0.428,0.0,0.124,0.499,92.029,279293.0,4.0
366,Sleeping With Sirens,"With Ears to See, and Eyes to Hear",0.445,0.928,9.0,-5.35,1.0,0.0755,4.29e-05,0.0,0.342,0.501,154.969,223040.0,4.0
367,Sleeping With Sirens,Scene One - James Dean & Audrey Hepburn,0.58,0.579,11.0,-6.219,0.0,0.0346,0.182,0.0,0.25,0.569,77.474,256053.0,4.0
